431.841,687473,,
432.005,686980,,
432.161,687622,,
432.324,686941,,
432.479,687073,,
432.644,687432,,
432.800,687607,,
432.961,687375,,
433.119,687089,,
433.284,686641,,
433.438,686803,,
433.600,686941,,
433.757,687587,,
433.916,687189,,
434.074,687227,,
434.233,687008,,
434.386,687262,,
434.550,686872,,
434.705,687127,,
434.867,687435,,
435.021,686686,,
435.179,687079,,
435.336,686852,,
435.489,686513,,
435.644,686838,,
435.801,686609,,
435.955,688286,,
436.113,686804,,
436.265,686633,,
436.419,686785,,
436.567,687064,,
436.724,686974,,
436.882,686515,,
437.036,686834,,
437.187,686765,,
437.341,686442,,
437.496,686404,,
437.645,686634,,
437.799,686950,,
437.955,686695,,
438.111,686297,,
438.258,686167,,
438.410,685958,,
438.561,686160,,
438.719,686790,,
438.871,686855,,
439.022,685907,,
439.167,686535,,
439.319,686344,,
439.467,686378,,
439.623,686260,,
439.768,686507,,
439.920,686510,,
440.068,686435,,
440.221,685772,,
440.368,686510,,
440.521,686184,,
440.674,686574,,
440.818,686483,,
440.971,686151,,
441.117,686519,,
441.267,686173,,
441.412,686399,,
441.562,686488,,
441.709,686320,,
441.860,686325,,
442.004,686133,,
442.158,685881,,
442.301,686010,,
442.446,686113,,
442.593,686415,,
442.739,686292,,
442.881,685849,,
443.029,685614,,
443.175,686020,,
443.321,686547,,
443.465,686168,,
443.613,686125,,
443.754,685448,,
443.899,686278,,
444.041,685809,,
444.184,685908,,
444.335,685802,,
444.481,685708,,
444.622,685942,,
444.768,685952,,
444.905,686113,,
445.047,686112,,
445.188,686243,,
445.333,685845,,
445.478,686608,,
445.620,685842,,
445.762,685677,,
445.902,688571,,
446.040,685945,,
446.180,685807,,
446.326,685250,,
446.462,685289,,
446.603,685713,,
446.745,685611,,
446.885,686202,,
447.022,685719,,
447.164,685762,,
447.306,685349,,
447.451,685647,,
447.594,685836,,
447.737,686020,,
447.872,685533,,
448.006,685749,,
448.147,685376,,
448.284,685551,,
448.422,685657,,
448.558,685666,,
448.695,685627,,
448.840,685859,,
448.982,685795,,
449.115,684979,,
449.252,685669,,
449.389,685878,,
449.527,685811,,
449.662,685707,,
449.797,685517,,
449.932,685466,,
450.070,685374,,
450.207,685851,,
450.343,685955,,
450.485,685909,,
450.617,685791,,
450.754,685497,,
450.892,685511,,
451.023,685201,,
451.160,685968,,
451.293,686024,,
451.431,685563,,
451.568,685603,,
451.699,685308,,
451.835,685516,,
451.965,685246,,
452.099,685653,,
452.234,685830,,
452.363,686144,,
452.497,685515,,
452.627,685340,,
452.757,685284,,
452.887,685977,,
453.024,685507,,
453.155,685633,,
453.287,685225,,
453.420,684829,,
453.550,685032,,
453.682,685328,,
453.814,685835,,
453.941,685308,,
454.075,685142,,
454.207,685220,,
454.330,685199,,
454.461,685401,,
454.595,685751,,
454.719,685734,,
454.850,685580,,
454.980,684849,,
455.109,685160,,
455.233,685404,,
455.361,685745,,
455.494,685478,,
455.619,685083,,
455.752,685051,,
455.877,685425,,
456.009,685098,,
